#miRNA	read_count	precursor	total	F01	F02	F03	F01(norm)	F02(norm)	F03(norm)
aca-let-7f-1-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
ola-let-7a-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ola-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
sha-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
cgr-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ggo-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
mse-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ccr-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ipu-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
cbn-let-7	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
oar-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
prd-let-7-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
bbe-let-7a-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ssa-let-7a-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
ssa-let-7e-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
chi-let-7a-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
chi-let-7a-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
tch-let-7a-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
oha-let-7a	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
oha-let-7a-5p	191.00	bta-let-7a-3	191.00	35.00	92.00	64.00	348.66	773.21	743.43
oha-let-7a-2-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
oha-let-7f-1-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
oha-let-7e-3p	5.00	bta-let-7a-3	5.00	3.00	1.00	1.00	29.89	8.40	11.62
hsa-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
mmu-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
rno-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
gga-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
dre-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
fru-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
tni-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
mdo-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
bta-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
oan-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
mml-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
ptr-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
cfa-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
tgu-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
tgu-let-7b-3p	0.00	bta-let-7b	0.00	0	0	0	0	0	0
oar-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
ppy-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
aca-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
aca-let-7b-3p	0.00	bta-let-7b	0.00	0	0	0	0	0	0
ola-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
cgr-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
ggo-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
pol-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
pol-let-7b-3p	0.00	bta-let-7b	0.00	0	0	0	0	0	0
pol-let-7a-3p	0.00	bta-let-7b	0.00	0	0	0	0	0	0
ccr-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
ipu-let-7b	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
ssa-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
chi-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
oha-let-7b-5p	9.00	bta-let-7b	9.00	6.00	3.00	0	59.77	25.21	0
oha-let-7b-3p	0.00	bta-let-7b	0.00	0	0	0	0	0	0
hsa-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
hsa-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
mmu-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
mmu-let-7c-1-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
rno-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
rno-let-7c-1-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
gga-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
gga-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
dre-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
dre-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
dre-let-7d-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
ssc-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
xtr-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
bta-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
mml-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
mml-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
cfa-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
ptr-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
eca-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
tgu-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
tgu-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
oar-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
ppy-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
aca-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
aca-let-7c-1-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
ola-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
cgr-let-7c	0.00	bta-let-7c	0.00	0	0	0	0	0	0
ggo-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
pol-let-7a-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
pol-let-7d-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
oan-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
oan-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
ipu-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
hhi-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
ssa-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
ssa-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
ssa-let-7d-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
efu-let-7c	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
chi-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
chi-let-7c-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
oha-let-7c-5p	9.00	bta-let-7c	9.00	0	6.00	3.00	0	50.43	34.85
oha-let-7c-3-3p	0.00	bta-let-7c	0.00	0	0	0	0	0	0
hsa-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
hsa-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
mmu-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
mmu-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
rno-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
rno-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
bta-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
mdo-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
oan-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
mml-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
ptr-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
eca-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
tgu-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
ppy-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
aca-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
cgr-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
cgr-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
ssc-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
ssc-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
oar-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
cfa-let-7d	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
efu-let-7d	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
chi-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
chi-let-7d-3p	2.00	bta-let-7d	2.00	1.00	1.00	0	9.96	8.40	0
oha-let-7d-5p	4.00	bta-let-7d	4.00	1.00	1.00	2.00	9.96	8.40	23.23
hsa-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
hsa-let-7e-3p	0.00	bta-let-7e	0.00	0	0	0	0	0	0
mmu-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
mmu-let-7e-3p	0.00	bta-let-7e	0.00	0	0	0	0	0	0
rno-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
rno-let-7e-3p	0.00	bta-let-7e	0.00	0	0	0	0	0	0
bta-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
mml-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
mml-let-7e-3p	0.00	bta-let-7e	0.00	0	0	0	0	0	0
cfa-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
ptr-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
eca-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
ssc-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
ppy-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
ggo-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
efu-let-7e	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
chi-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
chi-let-7e-3p	0.00	bta-let-7e	0.00	0	0	0	0	0	0
tch-let-7e-5p	6.00	bta-let-7e	6.00	1.00	3.00	2.00	9.96	25.21	23.23
hsa-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
hsa-let-7f-1-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
mmu-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
mmu-let-7f-1-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
rno-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
rno-let-7f-1-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
gga-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
gga-let-7f-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
dre-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
ssc-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
bta-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
xtr-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
mdo-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
mdo-let-7f-1-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
oan-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
oan-let-7f-1-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
mml-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
mml-let-7f-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
cfa-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
ptr-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
eca-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
tgu-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
tgu-let-7f-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
ppy-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
aca-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
aca-let-7f-2-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
cgr-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
ggo-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
ipu-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
oar-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
ssa-let-7f-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
efu-let-7f	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
chi-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
chi-let-7f-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
tch-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
oha-let-7f-5p	43.00	bta-let-7f-1	43.00	10.00	19.00	14.00	99.62	159.68	162.62
oha-let-7f-2-3p	0.00	bta-let-7f-1	0.00	0	0	0	0	0	0
hsa-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
hsa-let-7f-2-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
mmu-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
mmu-let-7f-2-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
rno-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
rno-let-7f-2-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
gga-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
dre-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ssc-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
bta-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
xtr-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
mdo-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
mdo-let-7f-2-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
oan-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
oan-let-7f-2-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
mml-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
cfa-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ptr-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
eca-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
tgu-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ppy-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
aca-let-7a-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
aca-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
cgr-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ggo-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ipu-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
oar-let-7f	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
ssa-let-7g-3p	0.00	bta-let-7f-2	0.00	0	0	0	0	0	0
chi-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
tch-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
oha-let-7f-5p	46.00	bta-let-7f-2	46.00	12.00	19.00	15.00	119.54	159.68	174.24
mmu-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
mmu-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
hsa-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
hsa-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
gga-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
gga-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
bta-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
mdo-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
mdo-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
oan-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
oan-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
mml-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
mml-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
cfa-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
ptr-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
eca-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
ssc-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
tgu-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
tgu-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
ppy-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
aca-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
sha-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
cgr-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
cgr-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
ggo-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
oar-let-7g	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
rno-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
rno-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
chi-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
chi-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
tch-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
oha-let-7g-5p	86.00	bta-let-7g	86.00	15.00	42.00	29.00	149.43	352.99	336.86
oha-let-7g-3p	0.00	bta-let-7g	0.00	0	0	0	0	0	0
mmu-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
mmu-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
hsa-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
hsa-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
rno-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
rno-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
gga-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
dre-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
ssc-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
fru-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
tni-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
xtr-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
bta-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
mdo-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
mdo-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
mml-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
mml-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
ptr-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
tgu-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
tgu-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
ppy-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
aca-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
aca-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
sha-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
cgr-let-7i	0.00	bta-let-7i	0.00	0	0	0	0	0	0
ggo-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
ccr-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
aja-let-7i	0.00	bta-let-7i	0.00	0	0	0	0	0	0
ipu-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
oar-let-7i	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
ssa-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
chi-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
chi-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
tch-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
oha-let-7i-5p	37.00	bta-let-7i	37.00	17.00	12.00	8.00	169.35	100.85	92.93
oha-let-7i-3p	0.00	bta-let-7i	0.00	0	0	0	0	0	0
cel-miR-1-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
mmu-miR-1a-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
hsa-miR-1-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
cbr-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
gga-miR-1a-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
dre-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
ppa-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
fru-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
tni-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
xtr-miR-1a	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
mdo-miR-1-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
oan-miR-1a-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
mml-miR-1-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
cfa-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
ptr-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
bta-miR-1	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
bfl-miR-1-3p	3.00	bta-mir-1-1	3.00	2.00	0	1.00	19.92	0	11.62
